-3.923579931259155273e+00,-3.258900046348571777e-01,2.064470052719116211e+00,-7.570054210293930552e-01
-3.923579931259155273e+00,-3.258900046348571777e-01,2.064474821090698242e+00,-6.697390215676586323e-01
-3.923579931259155273e+00,-3.258900046348571777e-01,2.064474821090698242e+00,-5.824725503886325484e-01
-3.923579931259155273e+00,-3.258900046348571777e-01,2.064474821090698242e+00,-4.952061072543214593e-01
-3.923579931259155273e+00,-3.258900046348571777e-01,2.064474821090698242e+00,-4.079396512149129350e-01
-3.923579931259155273e+00,-3.258900046348571777e-01,2.064474821090698242e+00,-3.206731883212734502e-01
-3.923579931259155273e+00,-3.258900046348571777e-01,2.064474821090698242e+00,-2.334067232535330660e-01
-3.923579931259155273e+00,-3.258900046348571777e-01,2.064474821090698242e+00,-1.461402772879010215e-01
-3.923579931259155273e+00,-3.258900046348571777e-01,2.064474821090698242e+00,-5.887381686831627547e-02
-3.923579931259155273e+00,-3.258900046348571777e-01,2.064474821090698242e+00,2.839264549339315380e-02
-3.923579931259155273e+00,-3.258900046348571777e-01,2.064474821090698242e+00,1.156591117364795807e-01
-3.923579931259155273e+00,-3.258900046348571777e-01,2.064474821090698242e+00,2.029255744140385787e-01
-3.923579931259155273e+00,-3.258900046348571777e-01,2.064474821090698242e+00,2.901920448498307437e-01
-3.923579931259155273e+00,-3.258900046348571777e-01,2.064474821090698242e+00,3.774584839596419883e-01
-3.923579931259155273e+00,-3.258900046348571777e-01,2.064474821090698242e+00,4.647249501724655119e-01
-3.923579931259155273e+00,-3.258900046348571777e-01,2.064474821090698242e+00,5.519914367892297946e-01
-3.923579931259155273e+00,-3.258900046348571777e-01,2.064474821090698242e+00,6.392578801441111125e-01
-3.923579931259155273e+00,-3.258900046348571777e-01,2.064474821090698242e+00,7.265243112252832702e-01
-3.923579931259155273e+00,-3.258900046348571777e-01,2.064474821090698242e+00,8.137907606902459179e-01
-3.923579931259155273e+00,-3.258900046348571777e-01,2.064474821090698242e+00,9.010572257322140288e-01
-3.923579931259155273e+00,-3.258900046348571777e-01,2.064474821090698242e+00,9.883237044872972277e-01
-3.923579931259155273e+00,-3.258900046348571777e-01,2.064474821090698242e+00,1.075590267170514203e+00
-3.923579931259155273e+00,-3.258900046348571777e-01,2.064474821090698242e+00,1.162856735185168411e+00
-3.923579931259155273e+00,-3.258900046348571777e-01,2.064474821090698242e+00,1.250123209017081294e+00
-3.923579931259155273e+00,-3.258900046348571777e-01,2.064474821090698242e+00,1.337389684560005065e+00
-3.923579931259155273e+00,-3.258900046348571777e-01,2.064474821090698242e+00,1.424656146981424953e+00
-3.923579931259155273e+00,-3.258900046348571777e-01,2.064474821090698242e+00,1.511922503181784450e+00
