-2.901839971542358398e+00,-3.525170087814331055e+00,2.064470052719116211e+00,-1.621925823126928456e+00
-2.901839971542358398e+00,-3.525170087814331055e+00,2.064474821090698242e+00,-1.534659422030002496e+00
-2.901839971542358398e+00,-3.525170087814331055e+00,2.064474821090698242e+00,-1.447392989421558696e+00
-2.901839971542358398e+00,-3.525170087814331055e+00,2.064474821090698242e+00,-1.360126560938863527e+00
-2.901839971542358398e+00,-3.525170087814331055e+00,2.064474821090698242e+00,-1.272860158687410426e+00
-2.901839971542358398e+00,-3.525170087814331055e+00,2.064474821090698242e+00,-1.185593726970786577e+00
-2.901839971542358398e+00,-3.525170087814331055e+00,2.064474821090698242e+00,-1.098327334535817990e+00
-2.901839971542358398e+00,-3.525170087814331055e+00,2.064474821090698242e+00,-1.011060837049523542e+00
-2.901839971542358398e+00,-3.525170087814331055e+00,2.064474821090698242e+00,-9.237943762205453879e-01
-2.901839971542358398e+00,-3.525170087814331055e+00,2.064474821090698242e+00,-8.365279213462475383e-01
-2.901839971542358398e+00,-3.525170087814331055e+00,2.064474821090698242e+00,-7.492614235803980449e-01
-2.901839971542358398e+00,-3.525170087814331055e+00,2.064474821090698242e+00,-6.619950016832607531e-01
-2.901839971542358398e+00,-3.525170087814331055e+00,2.064474821090698242e+00,-5.747285360212881500e-01
-2.901839971542358398e+00,-3.525170087814331055e+00,2.064474821090698242e+00,-4.874620902717818893e-01
-2.901839971542358398e+00,-3.525170087814331055e+00,2.064474821090698242e+00,-4.001956122241550062e-01
-2.901839971542358398e+00,-3.525170087814331055e+00,2.064474821090698242e+00,-3.129291272149403724e-01
-2.901839971542358398e+00,-3.525170087814331055e+00,2.064474821090698242e+00,-2.256626779322772336e-01
-2.901839971542358398e+00,-3.525170087814331055e+00,2.064474821090698242e+00,-1.383962166523780013e-01
-2.901839971542358398e+00,-3.525170087814331055e+00,2.064474821090698242e+00,-5.112975095020999561e-02
-2.901839971542358398e+00,-3.525170087814331055e+00,2.064474821090698242e+00,3.613671258354056448e-02
-2.901839971542358398e+00,-3.525170087814331055e+00,2.064474821090698242e+00,1.234031719964328033e-01
-2.901839971542358398e+00,-3.525170087814331055e+00,2.064474821090698242e+00,2.106696298078647445e-01
-2.901839971542358398e+00,-3.525170087814331055e+00,2.064474821090698242e+00,2.979360705210654103e-01
