-1.722000002861022949e+00,-7.263999938964843750e+00,-5.355299711227416992e-01,-2.497270746420801046e-01
-1.722000002861022949e+00,-7.263999938964843750e+00,-5.355252027511596680e-01,-1.624606266192838433e-01
-1.722000002861022949e+00,-7.263999938964843750e+00,-5.355252027511596680e-01,-7.519416774519527280e-02
-1.722000002861022949e+00,-7.263999938964843750e+00,-5.355252027511596680e-01,1.207229329418879615e-02
-1.722000002861022949e+00,-7.263999938964843750e+00,-5.355252027511596680e-01,9.933875394988866958e-02
-1.722000002861022949e+00,-7.263999938964843750e+00,-5.355252027511596680e-01,1.866052105657765026e-01
-1.722000002861022949e+00,-7.263999938964843750e+00,-5.355252027511596680e-01,2.738716723962442146e-01
-1.722000002861022949e+00,-7.263999938964843750e+00,-5.355252027511596680e-01,3.611381233643129463e-01
-1.722000002861022949e+00,-7.263999938964843750e+00,-5.355252027511596680e-01,4.484045621070400500e-01
-1.722000002861022949e+00,-7.263999938964843750e+00,-5.355252027511596680e-01,5.356709819783818105e-01
-1.722000002861022949e+00,-7.263999938964843750e+00,-5.355252027511596680e-01,6.229374432365810677e-01
-1.722000002861022949e+00,-7.263999938964843750e+00,-5.355252027511596680e-01,7.102039290319925868e-01
-1.722000002861022949e+00,-7.263999938964843750e+00,-5.355252027511596680e-01,7.974704023541860920e-01
-1.722000002861022949e+00,-7.263999938964843750e+00,-5.355252027511596680e-01,8.847368617188164919e-01
-1.722000002861022949e+00,-7.263999938964843750e+00,-5.355252027511596680e-01,9.720033567489938520e-01
-1.722000002861022949e+00,-7.263999938964843750e+00,-5.355252027511596680e-01,1.059269804148120997e+00
-1.722000002861022949e+00,-7.263999938964843750e+00,-5.355252027511596680e-01,1.146536372875456955e+00
-1.722000002861022949e+00,-7.263999938964843750e+00,-5.355252027511596680e-01,1.233802829904709242e+00
-1.722000002861022949e+00,-7.263999938964843750e+00,-5.355252027511596680e-01,1.321069325234554448e+00
-1.722000002861022949e+00,-7.263999938964843750e+00,-5.355252027511596680e-01,1.408335762996029139e+00
-1.722000002861022949e+00,-7.263999938964843750e+00,-5.355252027511596680e-01,1.495602212421777821e+00
-1.722000002861022949e+00,-7.263999938964843750e+00,-5.355252027511596680e-01,1.582868690085585506e+00
-1.722000002861022949e+00,-7.263999938964843750e+00,-5.355252027511596680e-01,1.670135138757641080e+00
-1.722000002861022949e+00,-7.263999938964843750e+00,-5.355252027511596680e-01,1.757401626349131440e+00
-1.722000002861022949e+00,-7.263999938964843750e+00,-5.355252027511596680e-01,1.844668105374585920e+00
-1.722000002861022949e+00,-7.263999938964843750e+00,-5.355252027511596680e-01,1.931934534204681420e+00
-1.722000002861022949e+00,-7.263999938964843750e+00,-5.355252027511596680e-01,2.019201048334471338e+00
-1.722000002861022949e+00,-7.263999938964843750e+00,-5.355252027511596680e-01,2.106467503859170698e+00
-1.722000002861022949e+00,-7.263999938964843750e+00,-5.355252027511596680e-01,2.193733989881144986e+00
-1.722000002861022949e+00,-7.263999938964843750e+00,-5.355252027511596680e-01,2.281000462355645908e+00
-1.722000002861022949e+00,-7.263999938964843750e+00,-5.355252027511596680e-01,2.368266962991520952e+00
-1.722000002861022949e+00,-7.263999938964843750e+00,-5.355252027511596680e-01,2.455533393951615739e+00
-1.722000002861022949e+00,-7.263999938964843750e+00,-5.355252027511596680e-01,2.542799819537040928e+00
-1.722000002861022949e+00,-7.263999938964843750e+00,-5.355252027511596680e-01,2.630066243015303229e+00
-1.722000002861022949e+00,-7.263999938964843750e+00,-5.355252027511596680e-01,2.717332695093405803e+00
-1.722000002861022949e+00,-7.263999938964843750e+00,-5.355252027511596680e-01,2.804599159323107216e+00
-1.722000002861022949e+00,-7.263999938964843750e+00,-5.355252027511596680e-01,2.891865603141670515e+00
-1.722000002861022949e+00,-7.263999938964843750e+00,-5.355252027511596680e-01,2.979132051495296363e+00
-1.722000002861022949e+00,-7.263999938964843750e+00,-5.355252027511596680e-01,3.066398512661407505e+00
-1.722000002861022949e+00,-7.263999938964843750e+00,-5.355252027511596680e-01,-3.129520339087320302e+00
-1.722000002861022949e+00,-7.263999938964843750e+00,-5.355252027511596680e-01,-3.042253878838503400e+00
-1.722000002861022949e+00,-7.263999938964843750e+00,-5.355252027511596680e-01,-2.954987417081261558e+00
-1.722000002861022949e+00,-7.263999938964843750e+00,-5.355252027511596680e-01,-2.867720951670209129e+00
-1.722000002861022949e+00,-7.263999938964843750e+00,-5.355252027511596680e-01,-2.780454471589911325e+00
-1.722000002861022949e+00,-7.263999938964843750e+00,-5.355252027511596680e-01,-2.693188033369910972e+00
-1.722000002861022949e+00,-7.263999938964843750e+00,-5.355252027511596680e-01,-2.605921614131916364e+00
-1.722000002861022949e+00,-7.263999938964843750e+00,-5.355252027511596680e-01,-2.518655137288162038e+00
-1.722000002861022949e+00,-7.263999938964843750e+00,-5.355252027511596680e-01,-2.431388627224432053e+00
-1.722000002861022949e+00,-7.263999938964843750e+00,-5.355252027511596680e-01,-2.344122150023407070e+00
-1.722000002861022949e+00,-7.263999938964843750e+00,-5.355252027511596680e-01,-2.256855735167982768e+00
-1.722000002861022949e+00,-7.263999938964843750e+00,-5.355252027511596680e-01,-2.169589244137926531e+00
-1.722000002861022949e+00,-7.263999938964843750e+00,-5.355252027511596680e-01,-2.082322728988237781e+00
-1.722000002861022949e+00,-7.263999938964843750e+00,-5.355252027511596680e-01,-1.995056245219508417e+00
-1.722000002861022949e+00,-7.263999938964843750e+00,-5.355252027511596680e-01,-1.907789823685083430e+00
-1.722000002861022949e+00,-7.263999938964843750e+00,-5.355252027511596680e-01,-1.820523328355238224e+00
-1.722000002861022949e+00,-7.263999938964843750e+00,-5.355252027511596680e-01,-1.733256890593763977e+00
-1.722000002861022949e+00,-7.263999938964843750e+00,-5.355252027511596680e-01,-1.645990441168015295e+00
-1.722000002861022949e+00,-7.263999938964843750e+00,-5.355252027511596680e-01,-1.558723963504207166e+00
-1.722000002861022949e+00,-7.263999938964843750e+00,-5.355252027511596680e-01,-1.471457514832152258e+00
-1.722000002861022949e+00,-7.263999938964843750e+00,-5.355252027511596680e-01,-1.384191027240661898e+00
-1.722000002861022949e+00,-7.263999938964843750e+00,-5.355252027511596680e-01,-1.296924548215206752e+00
-1.722000002861022949e+00,-7.263999938964843750e+00,-5.355252027511596680e-01,-1.209658119385111252e+00
-1.722000002861022949e+00,-7.263999938964843750e+00,-5.355252027511596680e-01,-1.122391605255321334e+00
-1.722000002861022949e+00,-7.263999938964843750e+00,-5.355252027511596680e-01,-1.035125149730621974e+00
-1.722000002861022949e+00,-7.263999938964843750e+00,-5.355252027511596680e-01,-9.478586637086480193e-01
-1.722000002861022949e+00,-7.263999938964843750e+00,-5.355252027511596680e-01,-8.605921912341473190e-01
-1.722000002861022949e+00,-7.263999938964843750e+00,-5.355252027511596680e-01,-7.733256905982721641e-01
-1.722000002861022949e+00,-7.263999938964843750e+00,-5.355252027511596680e-01,-6.860592596381772656e-01
-1.722000002861022949e+00,-7.263999938964843750e+00,-5.355252027511596680e-01,-5.987928340527518545e-01
-1.722000002861022949e+00,-7.263999938964843750e+00,-5.355252027511596680e-01,-5.115264105744897760e-01
